timestamp,Sda states :: get_FCCH:FSO1_LAPC_RPT_FS_STATE,Sda states :: get_FCCH:FSO1_LAPC_RPT_FS_FAST,Sda states :: get_mode:OH1_MODE,Sda states :: get_preamble:PREAMBLE_SYNC,Sda states :: get_sda:OH1_SDA_STATE,Sda states :: get_tracking_mode:OH1_FTC_FINE_TRACKING_MODE,Tracking sensor beam incidence :: A:OH1_TS_BEAM_INCIDENCE_X,Tracking sensor beam incidence :: A:OH1_TS_BEAM_INCIDENCE_Y,Tracking sensor beam incidence :: B:OH1_TS_SUM,Mean OH temperatures :: OH1_BASE_TEMP_1,Mean OH temperatures :: OH1_BASE_TEMP_2,Mean OH temperatures :: OH1_BASE_TEMP_3,Mean OH temperatures :: OH1_FPA_TEMP,Mean OH temperatures :: OH1_PAA_TEMP,Mean OH temperatures :: OH1_OPTICS_TEMP_1,Mean OH temperatures :: OH1_OPTICS_TEMP_2,Mean OH temperatures :: OH1_OPTICS_TEMP_3,Tx/Rx Alignment Report :: TIME,Tx/Rx Alignment Report :: OFFSET_TILT,Tx/Rx Alignment Report :: OFFSET_TIP,Tx/Rx Alignment Report :: STATUS,Tx/Rx Alignment Report :: EDID,PAT CONFIGURATION :: FSO1_TX_CH,PAT CONFIGURATION :: FSO1_RX_CH,PAT CONFIGURATION :: FSO1_TX_TONE_MI,PAT CONFIGURATION :: FSO1_PL_RATE,PAT CONFIGURATION :: FSO1_TX_TONE_FREQ,PAT CONFIGURATION :: FSO1_ENCODING,PAT CONFIGURATION :: FSO1_SIGNAL_RATE,PAT CONFIGURATION :: FSO1_TX_ENABLE,PAT CONFIGURATION :: FSO1_RX_ENABLE,CPA Pointing :: OH1_AZIMUTH,CPA Pointing :: OH1_ELEVATION,CPA Pointing :: OH1_AZIMUTH_STD,CPA Pointing :: OH1_ELEVATION_STD,Received power evolution :: A:OH1_TS_SUM_RMS,Received power evolution :: B:OH1_TS_SUM_RAW,Line of Sight predicted VS actual :: OH1_PRED_AZ_EL_p0,Line of Sight predicted VS actual :: OH1_PRED_AZ_EL_p1,Line of Sight predicted VS actual :: OH1_LOS_AZ_EL_p0,Line of Sight predicted VS actual :: OH1_LOS_AZ_EL_p1,Velocities :: bus_vel_ecef_m_per_s_x,Velocities :: bus_vel_ecef_m_per_s_y,Velocities :: bus_vel_ecef_m_per_s_z,Fast steering mirrors evolution :: OH1_FPA_TIP,Fast steering mirrors evolution :: OH1_FPA_TILT,Fast steering mirrors evolution :: OH1_PAA_TIP,Fast steering mirrors evolution :: OH1_PAA_TILT,Fast steering mirrors evolution :: OH1_TS_BEAM_INCIDENCE_X,Fast steering mirrors evolution :: OH1_TS_BEAM_INCIDENCE_Y,Mean power per quadrant :: OH1_TS_QUAD_A,Mean power per quadrant :: OH1_TS_QUAD_B,Mean power per quadrant :: OH1_TS_QUAD_C,Mean power per quadrant :: OH1_TS_QUAD_D,Mean power per quadrant :: OH1_TS_QUAD_E,Mean power per quadrant :: OH1_TS_QUAD_F,Mean power per quadrant :: OH1_TS_QUAD_G,Mean power per quadrant :: OH1_TS_QUAD_H,Fine Pointing Assembly movement :: OH1_FPA_TIP,Fine Pointing Assembly movement :: OH1_FPA_TILT,Point Ahead Assembly movement :: OH1_PAA_TIP,Point Ahead Assembly movement :: OH1_PAA_TILT,Tracking sensor beam incidence estimation :: OH1_TS_BEAM_INCIDENCE_X,Tracking sensor beam incidence estimation :: OH1_TS_BEAM_INCIDENCE_Y,LOS actual - predicted evolution :: OH1_LOS_AZ_EL_p0,LOS actual - predicted evolution :: OH1_LOS_AZ_EL_p1,LOS actual - predicted evolution :: OH1_PRED_AZ_EL_p0,LOS actual - predicted evolution :: OH1_PRED_AZ_EL_p1,Coarse Pointing Assembly motion :: OH1_AZIMUTH,Coarse Pointing Assembly motion :: OH1_ELEVATION,EDFA Power reports :: OH1_EDFA_BOOSTER_IN,EDFA Power reports :: OH1_EDFA_BOOSTER_OUT,EDFA Power reports :: OH1_EDFA_PREAMP_OUT,LET counters  :: TOTAL_FRAME_COUNTER,LET counters  :: CRC_ERRORS,LET counters  :: SYNC_LOSS,LET counters  :: FR_PACKETS,LET counters  :: DF_PACKETS,LET counters  :: FR_DATA_FRAMES,LET counters  :: DF_DATA_FRAME,LET counters  :: FR_IDLE_FRAMES,LET counters  :: DF_IDLE_FRAME,Fast Control Channel (FCCH) from counter Terminal :: FSO1_LAPC_RPT_PL_BLER,Fast Control Channel (FCCH) from counter Terminal :: OH1_LAPC_RPT_PIF_MEAN,Fast Control Channel (FCCH) from counter Terminal :: OH1_LAPC_RPT_PIF_SDEV,Fast Control Channel (FCCH) from counter Terminal :: FSO1_LAPC_RPT_FS_LOSS,Fast Control Channel (FCCH) from counter Terminal :: OH1_LAPC_RPT_RSSI_FAST,Bus body rate :: bus_body_rate_rad_per_s_x,Bus body rate :: bus_body_rate_rad_per_s_y,Bus body rate :: bus_body_rate_rad_per_s_z,Quaternions ECI to body :: bus_quat_eci_to_body_scalar,Quaternions ECI to body :: bus_quat_eci_to_body_x,Quaternions ECI to body :: bus_quat_eci_to_body_y,Quaternions ECI to body :: bus_quat_eci_to_body_z,ECEF position :: bus_pos_ecef_m_x,ECEF position :: bus_pos_ecef_m_y,ECEF position :: bus_pos_ecef_m_z,GPS time :: bus_gps_time_weeks,GPS time :: bus_gps_time_time_of_week_ms,Mynaric commanding :: mynaric_commands_queued,Mynaric commanding :: mynaric_commands_removed,Mynaric commanding :: mynaric_commands_sent,Terminal power consumption :: mynaric_power_current_i,Terminal power consumption :: mynaric_power_voltage_v,Terminal temps :: mynaric_thermal_occ_temp_C,Terminal temps :: mynaric_thermal_oh_temp_C,CPA Header time - SES received time :: sequence,CPA Header time - SES received time :: received_time
2026-09-02 13:36:41.030000+00:00,Not locked,Not locked,,,Communication,Track,-128.443359375,-2500.0,7.374600410461426,,,,,,,,,,,,,,,,,,,,,,,-117.77765655517578,54.53331756591797,0.12415994703769684,0.042341578751802444,7.374600410461426,,,,,,,,,17127.0,7151.0,3016.0,1697.0,-128.443359375,-2500.0,0.44370001554489136,0.36720001697540283,0.16830000281333923,0.4284000098705292,2.1419999599456787,1.6829999685287476,0.45899999141693115,1.6829999685287476,17127.0,7151.0,3016.0,1697.0,-128.443359375,-2500.0,,,,,-117.77765655517578,54.53331756591797,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15539.0,1788356803.353934
2026-09-02 13:36:41.135000+00:00,Not locked,Not locked,,,Fine Acquisition,Track,-1510.54150390625,2499.93896484375,138.26609802246094,,,,,,,,,,,,,,,,,,,,,,,-117.88668823242188,54.57726287841797,0.12415994703769684,0.042341578751802444,138.26609802246094,,,,,,,,,-8345.0,5119.0,2958.0,1671.0,-1510.54150390625,2499.93896484375,13.601699829101562,0.0,0.0,8.843400001525879,3.365999937057495,2.6009998321533203,89.65799713134766,20.195999145507812,-8345.0,5119.0,2958.0,1671.0,-1510.54150390625,2499.93896484375,,,,,-117.88668823242188,54.57726287841797,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15545.0,1788356803.366927
2026-09-02 13:36:41.240000+00:00,Not locked,Not locked,,,Communication,Track,69.097412109375,-2500.0,83.35440063476562,,,,,,,,,,,,,,,,,,,,,,,-117.99497985839844,54.513492584228516,0.12415994703769684,0.042341578751802444,83.35440063476562,,,,,,,,,-2186.0,-23828.0,3542.0,1027.0,69.097412109375,-2500.0,0.5967000126838684,0.26010000705718994,0.12240000069141388,0.2142000049352646,0.45899999141693115,0.7649999856948853,0.6119999885559082,80.32499694824219,-2186.0,-23828.0,3542.0,1027.0,69.097412109375,-2500.0,,,,,-117.99497985839844,54.513492584228516,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15550.0,1788356803.378057
2026-09-02 13:36:41.345000+00:00,Not locked,Not locked,,,Fine Acquisition,Hold,-134.01318359375,-2500.0,194.44769287109375,,,,,,,,,,,,,,,,,,,,,,,-118.05840301513672,54.449378967285156,0.12415994703769684,0.042341578751802444,194.44769287109375,,,,,,,,,4797.0,-9097.0,3549.0,1029.0,-134.01318359375,-2500.0,0.24480000138282776,0.1988999992609024,0.2906999886035919,0.3212999999523163,187.4250030517578,2.1419999599456787,1.9889999628067017,1.8359999656677246,4797.0,-9097.0,3549.0,1029.0,-134.01318359375,-2500.0,,,,,-118.05840301513672,54.449378967285156,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15555.0,1788356803.392329
2026-09-02 13:36:41.405000+00:00,,,OPERATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-02 13:36:41.449000+00:00,Not locked,Not locked,,,Communication,Track,2499.93896484375,-2500.0,12.239999771118164,,,,,,,,,,,,,,,,,,,,,,,-118.12916564941406,54.44697189331055,0.12415994703769684,0.042341578751802444,12.239999771118164,,,,,,,,,-2493.0,19776.0,3536.0,1037.0,2499.93896484375,-2500.0,3.411900043487549,0.36720001697540283,0.5813999772071838,2.065500020980835,3.059999942779541,1.8359999656677246,0.3059999942779541,0.6119999885559082,-2493.0,19776.0,3536.0,1037.0,2499.93896484375,-2500.0,,,,,-118.12916564941406,54.44697189331055,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15562.0,1788356803.407634
2026-09-02 13:36:41.555000+00:00,Not locked,Not locked,,,Communication,Hold,-81.518798828125,2499.93896484375,40.05540084838867,,,,,,,,,,,,,,,,,,,,,,,-118.18439483642578,54.46656799316406,0.12415994703769684,0.042341578751802444,40.05540084838867,,,,,,,,,22547.0,-21216.0,3592.0,1128.0,-81.518798828125,2499.93896484375,0.07649999856948853,0.2906999886035919,0.13770000636577606,0.22949999570846558,37.63800048828125,0.6119999885559082,0.6119999885559082,0.45899999141693115,22547.0,-21216.0,3592.0,1128.0,-81.518798828125,2499.93896484375,,,,,-118.18439483642578,54.46656799316406,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15567.0,1788356803.419704
2026-09-02 13:36:41.660000+00:00,Not locked,Not locked,,,Communication,Track,-456.45703125,1832.466796875,22.689899444580078,,,,,,,,,,,,,,,,,,,,,,,-118.3114242553711,54.48564910888672,0.12415994703769684,0.046294987201690674,22.689899444580078,,,,,,,,,21509.0,-21552.0,3535.0,1027.0,-456.45703125,1832.466796875,0.3977999985218048,0.15299999713897705,0.06120000034570694,0.1988999992609024,0.9179999828338623,0.6119999885559082,20.042999267578125,0.3059999942779541,21509.0,-21552.0,3535.0,1027.0,-456.45703125,1832.466796875,,,,,-118.3114242553711,54.48564910888672,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15572.0,1788356803.431198
2026-09-02 13:36:41.735000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-02 13:36:41.765000+00:00,Not locked,Not locked,,,Communication,Track,2499.93896484375,-2500.0,84.4253921508789,,,,,,,,,,,,,,,,,,,,,,,-118.41816711425781,54.46731185913086,0.12415994703769684,0.046294987201690674,84.4253921508789,,,,,,,,,6597.0,25170.0,3633.0,1139.0,2499.93896484375,-2500.0,0.1988999992609024,0.2754000127315521,0.3977999985218048,0.3212999999523163,79.86599731445312,1.2239999771118164,0.7649999856948853,1.3769999742507935,6597.0,25170.0,3633.0,1139.0,2499.93896484375,-2500.0,,,,,-118.41816711425781,54.46731185913086,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15577.0,1788356803.442613
2026-09-02 13:36:41.775000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4517.42626953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-02 13:36:41.785000+00:00,,,,Not Synced,,,,,,,,,,,,,,,,,,,1553.33,1536.61,0.0,9216.0,Reserved,Manchester,2500.0,Enabled,Enabled,,,,,,,-120.12933349609375,55.57991027832031,-119.1978759765625,55.31637954711914,,,,,,,,,,,,,,,,,,,,,,,,-119.1978759765625,55.31637954711914,-120.12933349609375,55.57991027832031,,,1.276637077331543,32.72922897338867,-10.483871459960938,5480961.0,1165000.0,11150.0,0.0,0.0,0.0,0.0,67152397.0,5472558.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-02 13:36:41.836000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6364.0,0.0,6005.0,2.9738798,28.715233,,,,
2026-09-02 13:36:41.838000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5552.7974,-2258.3728,4741.4917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.479193e-06,0.001044957,-0.00018660452,0.9041171,-0.050331768,0.41656494,0.08070083,4483013.127430324,268970.4249830646,5372725.068478461,2434.0,308219761.0,,,,,,,,,
2026-09-02 13:36:41.870000+00:00,Not locked,Not locked,,,Fine Acquisition,Track,48.267578125,2499.93896484375,5.079599857330322,,,,,,,,,,,,,,,,,,,,,,,-118.45506286621094,54.45946502685547,0.12415994703769684,0.046294987201690674,5.079599857330322,,,,,,,,,7195.0,-2559.0,3589.0,1092.0,48.267578125,2499.93896484375,0.12240000069141388,0.3212999999523163,0.1071000024676323,0.09180000424385071,0.15299999713897705,0.6119999885559082,3.5190000534057617,0.15299999713897705,7195.0,-2559.0,3589.0,1092.0,48.267578125,2499.93896484375,,,,,-118.45506286621094,54.45946502685547,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15589.0,1788356803.470931
2026-09-02 13:36:41.975000+00:00,Not locked,Not locked,,,Communication,Track,-851.8436279296875,2499.93896484375,28.014299392700195,,,,,,,,,,,,,,,,,,,,,,,-118.58128356933594,54.429725646972656,0.12415994703769684,0.046294987201690674,28.014299392700195,,,,,,,,,12156.0,-7122.0,3546.0,1067.0,-851.8436279296875,2499.93896484375,0.18360000848770142,0.1988999992609024,0.13770000636577606,0.1071000024676323,0.45899999141693115,0.45899999141693115,26.163000106811523,0.3059999942779541,12156.0,-7122.0,3546.0,1067.0,-851.8436279296875,2499.93896484375,,,,,-118.58128356933594,54.429725646972656,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15594.0,1788356803.482427
2026-09-02 13:36:42.080000+00:00,Not locked,Not locked,,,Communication,Track,2499.93896484375,-91.971923828125,4.819499969482422,,,,,,,,,,,,,,,,,,,,,,,-118.6927261352539,54.43941116333008,0.12519127130508423,0.046294987201690674,4.819499969482422,,,,,,,,,16285.0,15397.0,3607.0,1093.0,2499.93896484375,-91.971923828125,0.06120000034570694,0.07649999856948853,0.06120000034570694,0.18360000848770142,0.15299999713897705,0.15299999713897705,4.13100004196167,0.0,16285.0,15397.0,3607.0,1093.0,2499.93896484375,-91.971923828125,,,,,-118.6927261352539,54.43941116333008,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15599.0,1788356803.496428
2026-09-02 13:36:42.185000+00:00,Not locked,Not locked,,,Communication,Track,-88.61474609375,2499.93896484375,207.43739318847656,,,,,,,,,,,,,,,,,,,,,,,-118.80015563964844,54.390079498291016,0.12519127130508423,0.046294987201690674,207.43739318847656,,,,,,,,,-19854.0,3732.0,3580.0,1082.0,-88.61474609375,2499.93896484375,0.413100004196167,0.4896000027656555,0.47429999709129333,0.4284000098705292,85.68000030517578,115.66799926757812,1.8359999656677246,2.447999954223633,-19854.0,3732.0,3580.0,1082.0,-88.61474609375,2499.93896484375,,,,,-118.80015563964844,54.390079498291016,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15604.0,1788356803.514904
2026-09-02 13:36:42.289000+00:00,Not locked,Not locked,,,Communication,Hold,2499.93896484375,2499.93896484375,166.2650909423828,,,,,,,,,,,,,,,,,,,,,,,-118.91349029541016,54.32814025878906,0.12519127130508423,0.046294987201690674,166.2650909423828,,,,,,,,,21811.0,-21918.0,3568.0,1110.0,2499.93896484375,2499.93896484375,0.24480000138282776,52.61669921875,0.0,25.734600067138672,1.9889999628067017,1.3769999742507935,28.91699981689453,55.3859977722168,21811.0,-21918.0,3568.0,1110.0,2499.93896484375,2499.93896484375,,,,,-118.91349029541016,54.32814025878906,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15609.0,1788356803.529406
2026-09-02 13:36:42.395000+00:00,Not locked,Not locked,,,Communication,Track,4.08984375,-2500.0,4.972499847412109,,,,,,,,,,,,,,,,,,,,,,,-118.972900390625,54.38108444213867,0.12519127130508423,0.046294987201690674,4.972499847412109,,,,,,,,,-4882.0,-1058.0,3527.0,1005.0,4.08984375,-2500.0,0.6578999757766724,2.4174001216888428,0.15299999713897705,0.06120000034570694,0.15299999713897705,0.3059999942779541,1.0709999799728394,0.15299999713897705,-4882.0,-1058.0,3527.0,1005.0,4.08984375,-2500.0,,,,,-118.972900390625,54.38108444213867,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15614.0,1788356803.542033
2026-09-02 13:36:42.500000+00:00,Not locked,Not locked,,,Communication,Track,2499.93896484375,2499.93896484375,34.51679992675781,,,,,,,,,,,,,,,,,,,,,,,-119.05317687988281,54.37638473510742,0.12519127130508423,0.046294987201690674,34.51679992675781,,,,,,,,,16111.0,-11960.0,3569.0,1049.0,2499.93896484375,2499.93896484375,0.13770000636577606,21.618900299072266,6.777900218963623,0.16830000281333923,0.15299999713897705,0.3059999942779541,4.590000152587891,0.7649999856948853,16111.0,-11960.0,3569.0,1049.0,2499.93896484375,2499.93896484375,,,,,-119.05317687988281,54.37638473510742,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15619.0,1788356803.558182
2026-09-02 13:36:42.605000+00:00,Not locked,Not locked,,,Communication,Track,26.903564453125,-2500.0,47.65949630737305,,,,,,,,,,,,,,,,,,,,,,,-119.11212921142578,54.3599967956543,0.12519127130508423,0.046294987201690674,47.65949630737305,,,,,,,,,3741.0,-4373.0,3545.0,1041.0,26.903564453125,-2500.0,0.18360000848770142,0.24480000138282776,0.03060000017285347,0.07649999856948853,44.981998443603516,0.3059999942779541,0.0,1.8359999656677246,3741.0,-4373.0,3545.0,1041.0,26.903564453125,-2500.0,,,,,-119.11212921142578,54.3599967956543,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15624.0,1788356803.572733
2026-09-02 13:36:42.710000+00:00,Not locked,Not locked,,,Communication,Track,-2500.0,-2500.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-119.21761322021484,54.40812683105469,0.12519127130508423,0.022517239674925804,0.0,,,,,,,,,18495.0,-16872.0,3576.0,1079.0,-2500.0,-2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18495.0,-16872.0,3576.0,1079.0,-2500.0,-2500.0,,,,,-119.21761322021484,54.40812683105469,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15629.0,1788356803.583349
2026-09-02 13:36:42.735000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-02 13:36:42.780000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2839.645263671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-02 13:36:42.790000+00:00,,,,Not Synced,,,,,,,,,,,,,,,,,,,1553.33,1536.61,0.0,9216.0,Reserved,Manchester,2500.0,Enabled,Enabled,,,,,,,-120.9981918334961,55.44721221923828,-120.0593490600586,55.24656295776367,,,,,,,,,,,,,,,,,,,,,,,,-120.0593490600586,55.24656295776367,-120.9981918334961,55.44721221923828,,,1.276637077331543,32.750244140625,-10.52785873413086,5480961.0,1165000.0,11150.0,0.0,0.0,0.0,0.0,67222152.0,5472558.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-02 13:36:42.815000+00:00,Not locked,Not locked,,,Communication,Hold,-2500.0,2499.93896484375,8.139599800109863,,,,,,,,,,,,,,,,,,,,,,,-119.32200622558594,54.36647033691406,0.12519127130508423,0.022517239674925804,8.139599800109863,,,,,,,,,9218.0,-5593.0,3587.0,1093.0,-2500.0,2499.93896484375,0.045900002121925354,0.015300000086426735,0.06120000034570694,0.06120000034570694,7.802999973297119,0.0,0.0,0.15299999713897705,9218.0,-5593.0,3587.0,1093.0,-2500.0,2499.93896484375,,,,,-119.32200622558594,54.36647033691406,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15641.0,1788356803.611142
2026-09-02 13:36:42.836000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6364.0,0.0,6006.0,2.99098,28.711288,,,,
2026-09-02 13:36:42.838000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5558.2695,-2257.8726,4735.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0237534e-05,0.0010560772,-0.00018651983,0.9038954,-0.050421964,0.41705343,0.080605276,4477457.373543358,266712.0070969505,5377462.799250456,2434.0,308220761.0,,,,,,,,,
2026-09-02 13:36:42.920000+00:00,Not locked,Not locked,,,Communication,Track,-2500.0,1329.039306640625,11.39849853515625,,,,,,,,,,,,,,,,,,,,,,,-119.35535430908203,54.4155158996582,0.12519127130508423,0.022517239674925804,11.39849853515625,,,,,,,,,7974.0,-16035.0,3542.0,1038.0,-2500.0,1329.039306640625,0.1071000024676323,0.1071000024676323,0.13770000636577606,0.18360000848770142,9.333000183105469,0.6119999885559082,0.45899999141693115,0.45899999141693115,7974.0,-16035.0,3542.0,1038.0,-2500.0,1329.039306640625,,,,,-119.35535430908203,54.4155158996582,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15646.0,1788356803.623621
2026-09-02 13:36:43.025000+00:00,Not locked,Not locked,,,Communication,Track,2499.93896484375,-2500.0,122.50709533691406,,,,,,,,,,,,,,,,,,,,,,,-119.46707916259766,54.39678192138672,0.11860225349664688,0.022517239674925804,122.50709533691406,,,,,,,,,2588.0,-4419.0,3546.0,1037.0,2499.93896484375,-2500.0,0.18360000848770142,0.3059999942779541,0.2906999886035919,0.09180000424385071,117.35099792480469,1.2239999771118164,1.3769999742507935,1.6829999685287476,2588.0,-4419.0,3546.0,1037.0,2499.93896484375,-2500.0,,,,,-119.46707916259766,54.39678192138672,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15651.0,1788356803.635488
2026-09-02 13:36:43.129000+00:00,Not locked,Not locked,,,Communication,Track,-2500.0,2499.93896484375,196.1154022216797,,,,,,,,,,,,,,,,,,,,,,,-119.5411605834961,54.355873107910156,0.11860225349664688,0.022517239674925804,196.1154022216797,,,,,,,,,-21583.0,-4409.0,3541.0,1038.0,-2500.0,2499.93896484375,34.195499420166016,0.0,7.374599933624268,0.47429999709129333,2.753999948501587,71.90999603271484,76.80599975585938,2.6009998321533203,-21583.0,-4409.0,3541.0,1038.0,-2500.0,2499.93896484375,,,,,-119.5411605834961,54.355873107910156,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15657.0,1788356803.64904
2026-09-02 13:36:43.235000+00:00,Not locked,Not locked,,,Communication,Track,2076.47412109375,2499.93896484375,39.12209701538086,,,,,,,,,,,,,,,,,,,,,,,-119.6285400390625,54.28362274169922,0.11860225349664688,0.022517239674925804,39.12209701538086,,,,,,,,,9674.0,16015.0,2985.0,1201.0,2076.47412109375,2499.93896484375,0.2754000127315521,5.355000019073486,2.264400005340576,1.6983000040054321,20.501998901367188,0.6119999885559082,2.6009998321533203,5.814000129699707,9674.0,16015.0,2985.0,1201.0,2076.47412109375,2499.93896484375,,,,,-119.6285400390625,54.28362274169922,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15662.0,1788356803.66054
2026-09-02 13:36:43.340000+00:00,Not locked,Not locked,,,Communication,Track,-2373.113037109375,2499.93896484375,4.850100040435791,,,,,,,,,,,,,,,,,,,,,,,-119.72960662841797,54.30419158935547,0.11860225349664688,0.022517239674925804,4.850100040435791,,,,,,,,,22382.0,-17845.0,2998.0,1207.0,-2373.113037109375,2499.93896484375,0.15299999713897705,0.15299999713897705,0.5354999899864197,0.03060000017285347,3.365999937057495,0.15299999713897705,0.0,0.45899999141693115,22382.0,-17845.0,2998.0,1207.0,-2373.113037109375,2499.93896484375,,,,,-119.72960662841797,54.30419158935547,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15667.0,1788356803.672264
2026-09-02 13:36:43.445000+00:00,Not locked,Not locked,,,Communication,Track,-33.602294921875,-2500.0,52.081199645996094,,,,,,,,,,,,,,,,,,,,,,,-119.83245086669922,54.27777862548828,0.11860225349664688,0.022517239674925804,52.081199645996094,,,,,,,,,2796.0,-4916.0,2916.0,1125.0,-33.602294921875,-2500.0,0.045900002121925354,0.06120000034570694,0.3212999999523163,0.09180000424385071,0.7649999856948853,0.6119999885559082,0.3059999942779541,49.87799835205078,2796.0,-4916.0,2916.0,1125.0,-33.602294921875,-2500.0,,,,,-119.83245086669922,54.27777862548828,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15672.0,1788356803.684148
2026-09-02 13:36:43.550000+00:00,Not locked,Not locked,,,Communication,Track,2499.93896484375,-1469.1107177734375,102.52529907226562,,,,,,,,,,,,,,,,,,,,,,,-119.91094970703125,54.27290725708008,0.11860225349664688,0.022517239674925804,102.52529907226562,,,,,,,,,-14185.0,-30009.0,2952.0,1196.0,2499.93896484375,-1469.1107177734375,0.2142000049352646,0.2142000049352646,0.015300000086426735,0.33660000562667847,0.9179999828338623,0.3059999942779541,99.14399719238281,1.3769999742507935,-14185.0,-30009.0,2952.0,1196.0,2499.93896484375,-1469.1107177734375,,,,,-119.91094970703125,54.27290725708008,,,,,,,,,,,,,0.0,200.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,15677.0,1788356803.695786
